JD,mag,I_Magnitude,band,val
2457823.5276,13.461,0,CR,Z
2457823.5279,13.468,0,CR,Z
2457823.5283,13.451,0,CR,Z
2457823.5286,13.471,0,CR,Z
2457823.5289,13.468,0,CR,Z
2457823.5293,13.472,0,CR,Z
2457823.5296,13.463,0,CR,Z
2457823.5300,13.447,0,CR,Z
2457823.5303,13.474,0,CR,Z
2457823.5307,13.443,0,CR,Z
2457823.5310,13.490,0,CR,Z
2457823.5314,13.429,0,CR,Z
2457823.5317,13.487,0,CR,Z
2457823.5321,13.457,0,CR,Z
2457823.5324,13.444,0,CR,Z
2457823.5328,13.480,0,CR,Z
2457823.5331,13.464,0,CR,Z
2457823.5335,13.438,0,CR,Z
2457823.5338,13.447,0,CR,Z
2457823.5342,13.463,0,CR,Z
2457823.5345,13.461,0,CR,Z
2457823.5348,13.461,0,CR,Z
2457823.5352,13.434,0,CR,Z
2457823.5355,13.471,0,CR,Z
2457823.5359,13.439,0,CR,Z
2457823.5362,13.445,0,CR,Z
2457823.5366,13.468,0,CR,Z
2457823.5369,13.454,0,CR,Z
2457823.5373,13.438,0,CR,Z
2457823.5376,13.431,0,CR,Z
2457823.5380,13.433,0,CR,Z
2457823.5383,13.421,0,CR,Z
2457823.5387,13.402,0,CR,Z
2457823.5390,13.423,0,CR,Z
2457823.5394,13.398,0,CR,Z
2457823.5397,13.402,0,CR,Z
2457823.5400,13.401,0,CR,Z
2457823.5404,13.412,0,CR,Z
2457823.5407,13.392,0,CR,Z
2457823.5411,13.386,0,CR,Z
2457823.5414,13.403,0,CR,Z
2457823.5418,13.406,0,CR,Z
2457823.5421,13.434,0,CR,Z
2457823.5425,13.395,0,CR,Z
2457823.5428,13.380,0,CR,Z
2457823.5432,13.404,0,CR,Z
2457823.5435,13.361,0,CR,Z
2457823.5439,13.362,0,CR,Z
2457823.5442,13.343,0,CR,Z
2457823.5446,13.353,0,CR,Z
2457823.5449,13.339,0,CR,Z
2457823.5453,13.397,0,CR,Z
2457823.5456,13.346,0,CR,Z
2457823.5459,13.359,0,CR,Z
2457823.5463,13.350,0,CR,Z
2457823.5466,13.325,0,CR,Z
2457823.5470,13.326,0,CR,Z
2457823.5473,13.329,0,CR,Z
2457823.5477,13.333,0,CR,Z
2457823.5480,13.321,0,CR,Z
2457823.5484,13.317,0,CR,Z
2457823.5487,13.316,0,CR,Z
2457823.5491,13.298,0,CR,Z
2457823.5494,13.304,0,CR,Z
2457823.5498,13.261,0,CR,Z
2457823.5501,13.301,0,CR,Z
2457823.5505,13.291,0,CR,Z
2457823.5508,13.260,0,CR,Z
2457823.5511,13.278,0,CR,Z
2457823.5515,13.281,0,CR,Z
2457823.5518,13.280,0,CR,Z
2457823.5522,13.262,0,CR,Z
2457823.5525,13.300,0,CR,Z
2457823.5529,13.226,0,CR,Z
2457823.5532,13.259,0,CR,Z
2457823.5536,13.241,0,CR,Z
2457823.5539,13.249,0,CR,Z
2457823.5543,13.250,0,CR,Z
2457823.5546,13.247,0,CR,Z
2457823.5550,13.246,0,CR,Z
2457823.5553,13.212,0,CR,Z
2457823.5557,13.204,0,CR,Z
2457823.5560,13.222,0,CR,Z
2457823.5564,13.212,0,CR,Z
2457823.5567,13.198,0,CR,Z
2457823.5570,13.185,0,CR,Z
2457823.5574,13.166,0,CR,Z
2457823.5577,13.183,0,CR,Z
2457823.5581,13.188,0,CR,Z
2457823.5584,13.167,0,CR,Z
2457823.5588,13.190,0,CR,Z
2457823.5591,13.182,0,CR,Z
2457823.5595,13.168,0,CR,Z
2457823.5598,13.168,0,CR,Z
2457823.5602,13.169,0,CR,Z
2457823.5605,13.154,0,CR,Z
2457823.5609,13.139,0,CR,Z
2457823.5612,13.151,0,CR,Z
2457823.5616,13.155,0,CR,Z
2457823.5619,13.160,0,CR,Z
2457823.5622,13.167,0,CR,Z
2457823.5626,13.158,0,CR,Z
2457823.5629,13.160,0,CR,Z
2457823.5633,13.153,0,CR,Z
2457823.5636,13.172,0,CR,Z
2457823.5640,13.174,0,CR,Z
2457823.5643,13.191,0,CR,Z
2457823.5647,13.193,0,CR,Z
2457823.5650,13.203,0,CR,Z
2457823.5654,13.153,0,CR,Z
2457823.5657,13.178,0,CR,Z
2457823.5661,13.209,0,CR,Z
2457823.5664,13.224,0,CR,Z
2457823.5668,13.213,0,CR,Z
2457823.5671,13.205,0,CR,Z
2457823.5675,13.222,0,CR,Z
2457823.5678,13.222,0,CR,Z
2457823.5681,13.224,0,CR,Z
2457823.5685,13.230,0,CR,Z
2457823.5688,13.239,0,CR,Z
2457823.5692,13.238,0,CR,Z
2457823.5695,13.279,0,CR,Z
2457823.5699,13.235,0,CR,Z
2457823.5702,13.260,0,CR,Z
2457823.5706,13.240,0,CR,Z
2457823.5709,13.256,0,CR,Z
2457823.5713,13.280,0,CR,Z
2457823.5716,13.283,0,CR,Z
2457823.5720,13.282,0,CR,Z
2457823.5723,13.261,0,CR,Z
2457823.5726,13.275,0,CR,Z
2457823.5730,13.284,0,CR,Z
2457823.5733,13.303,0,CR,Z
2457823.5737,13.303,0,CR,Z
2457823.5740,13.273,0,CR,Z
2457823.5744,13.302,0,CR,Z
2457823.5747,13.290,0,CR,Z
2457823.5751,13.304,0,CR,Z
2457823.5754,13.298,0,CR,Z
2457823.5758,13.349,0,CR,Z
2457823.5761,13.307,0,CR,Z
2457823.5765,13.306,0,CR,Z
2457823.5768,13.318,0,CR,Z
2457823.5772,13.310,0,CR,Z
2457823.5775,13.321,0,CR,Z
2457823.5779,13.318,0,CR,Z
2457823.5782,13.332,0,CR,Z
2457823.5786,13.326,0,CR,Z
2457823.5789,13.361,0,CR,Z
2457823.5792,13.299,0,CR,Z
2457823.5796,13.321,0,CR,Z
2457823.5799,13.308,0,CR,Z
2457823.5803,13.302,0,CR,Z
2457823.5806,13.300,0,CR,Z
2457823.5810,13.331,0,CR,Z
2457823.5813,13.296,0,CR,Z
2457823.5817,13.307,0,CR,Z
2457823.5820,13.314,0,CR,Z
2457823.5824,13.312,0,CR,Z
2457823.5827,13.289,0,CR,Z
2457823.5831,13.292,0,CR,Z
2457823.5834,13.273,0,CR,Z
2457823.5838,13.228,0,CR,Z
2457823.5841,13.245,0,CR,Z
2457823.5845,13.268,0,CR,Z
2457823.5848,13.253,0,CR,Z
2457823.5851,13.242,0,CR,Z
2457823.5855,13.223,0,CR,Z
2457823.5858,13.226,0,CR,Z
2457823.5862,13.223,0,CR,Z
2457823.5865,13.241,0,CR,Z
2457823.5869,13.215,0,CR,Z
2457823.5872,13.228,0,CR,Z
2457823.5876,13.225,0,CR,Z
2457823.5879,13.195,0,CR,Z
2457823.5883,13.183,0,CR,Z
2457823.5886,13.192,0,CR,Z
2457823.5890,13.163,0,CR,Z
2457823.5893,13.161,0,CR,Z
2457823.5897,13.176,0,CR,Z
2457823.5900,13.162,0,CR,Z
2457823.5904,13.161,0,CR,Z
2457823.5907,13.125,0,CR,Z
2457823.5911,13.147,0,CR,Z
2457823.5914,13.134,0,CR,Z
2457823.5918,13.129,0,CR,Z
2457823.5921,13.109,0,CR,Z
2457823.5925,13.091,0,CR,Z
2457823.5928,13.130,0,CR,Z
2457823.5931,13.089,0,CR,Z
2457823.5935,13.106,0,CR,Z
2457823.5938,13.101,0,CR,Z
2457823.5942,13.116,0,CR,Z
2457823.5945,13.083,0,CR,Z
2457823.5949,13.059,0,CR,Z
2457823.5952,13.061,0,CR,Z
2457823.5956,13.050,0,CR,Z
2457823.5959,13.064,0,CR,Z
2457823.5963,13.034,0,CR,Z
2457823.5966,13.045,0,CR,Z
2457823.5970,13.045,0,CR,Z
2457823.5973,13.063,0,CR,Z
2457823.5977,13.051,0,CR,Z
2457823.5980,13.045,0,CR,Z
2457823.5984,13.004,0,CR,Z
2457823.5987,13.025,0,CR,Z
2457823.5991,13.041,0,CR,Z
2457823.5994,13.041,0,CR,Z
2457823.5997,13.026,0,CR,Z
2457823.6001,12.998,0,CR,Z
2457823.6004,13.027,0,CR,Z
2457823.6008,13.032,0,CR,Z
2457823.6011,13.014,0,CR,Z
2457823.6015,13.018,0,CR,Z
2457823.6018,13.021,0,CR,Z
2457823.6022,12.994,0,CR,Z
2457823.6025,13.051,0,CR,Z
2457823.6029,13.030,0,CR,Z
2457823.6032,13.001,0,CR,Z
2457823.6036,13.027,0,CR,Z
2457823.6039,13.020,0,CR,Z
2457823.6043,13.024,0,CR,Z
2457823.6046,12.993,0,CR,Z
2457823.6050,13.020,0,CR,Z
2457823.6053,13.026,0,CR,Z
2457823.6056,13.034,0,CR,Z
2457823.6060,13.047,0,CR,Z
2457823.6063,13.012,0,CR,Z
2457823.6067,13.018,0,CR,Z
2457823.6070,13.038,0,CR,Z
2457823.6074,13.040,0,CR,Z
2457823.6077,13.042,0,CR,Z
2457823.6081,13.072,0,CR,Z
2457823.6084,13.076,0,CR,Z
2457823.6088,13.091,0,CR,Z
2457823.6091,13.082,0,CR,Z
2457823.6095,13.119,0,CR,Z
2457823.6098,13.098,0,CR,Z
2457823.6102,13.110,0,CR,Z
2457823.6105,13.087,0,CR,Z
2457823.6109,13.127,0,CR,Z
2457823.6112,13.119,0,CR,Z
2457823.6116,13.132,0,CR,Z
2457823.6119,13.152,0,CR,Z
2457823.6122,13.182,0,CR,Z
2457823.6126,13.164,0,CR,Z
2457823.6129,13.189,0,CR,Z
2457823.6133,13.183,0,CR,Z
2457823.6136,13.180,0,CR,Z
2457823.6140,13.177,0,CR,Z
2457823.6143,13.207,0,CR,Z
2457823.6147,13.191,0,CR,Z
2457823.6150,13.216,0,CR,Z
2457823.6154,13.201,0,CR,Z
2457823.6157,13.208,0,CR,Z
2457823.6161,13.218,0,CR,Z
2457823.6164,13.206,0,CR,Z
2457823.6168,13.227,0,CR,Z
2457823.6171,13.228,0,CR,Z
2457823.6175,13.235,0,CR,Z
2457823.6178,13.236,0,CR,Z
2457823.6181,13.221,0,CR,Z
2457823.6185,13.230,0,CR,Z
2457823.6188,13.238,0,CR,Z
2457823.6192,13.215,0,CR,Z
2457823.6195,13.228,0,CR,Z
2457823.6199,13.217,0,CR,Z
2457823.6202,13.238,0,CR,Z
2457823.6206,13.215,0,CR,Z
2457823.6209,13.223,0,CR,Z
2457823.6213,13.225,0,CR,Z
2457823.6216,13.230,0,CR,Z
2457823.6220,13.242,0,CR,Z
2457823.6223,13.217,0,CR,Z
2457823.6227,13.222,0,CR,Z
2457823.6230,13.223,0,CR,Z
2457823.6234,13.222,0,CR,Z
2457823.6237,13.189,0,CR,Z
2457823.6241,13.204,0,CR,Z
2457823.6244,13.206,0,CR,Z
2457823.6247,13.180,0,CR,Z
2457823.6251,13.192,0,CR,Z
2457823.6254,13.163,0,CR,Z
2457823.6258,13.172,0,CR,Z
2457824.486829,13.886,0,V,Z
2457828.4466,12.800,0,CR,Z
2457828.4470,12.748,0,CR,Z
2457828.4473,12.777,0,CR,Z
2457828.4477,12.724,0,CR,Z
2457828.4480,12.768,0,CR,Z
2457828.4484,12.787,0,CR,Z
2457828.4487,12.768,0,CR,Z
2457828.4491,12.796,0,CR,Z
2457828.4494,12.789,0,CR,Z
2457828.4498,12.823,0,CR,Z
2457828.4501,12.772,0,CR,Z
2457828.4505,12.807,0,CR,Z
2457828.4508,12.789,0,CR,Z
2457828.4511,12.808,0,CR,Z
2457828.4515,12.805,0,CR,Z
2457828.4518,12.807,0,CR,Z
2457828.4522,12.796,0,CR,Z
2457828.4525,12.752,0,CR,Z
2457828.4529,12.736,0,CR,Z
2457828.4532,12.759,0,CR,Z
2457828.4536,12.776,0,CR,Z
2457828.4539,12.821,0,CR,Z
2457828.4543,12.825,0,CR,Z
2457828.4546,12.841,0,CR,Z
2457828.4550,12.827,0,CR,Z
2457828.4553,12.764,0,CR,Z
2457828.4557,12.796,0,CR,Z
2457828.4560,12.841,0,CR,Z
2457828.4564,12.759,0,CR,Z
2457828.4567,12.778,0,CR,Z
2457828.4570,12.764,0,CR,Z
2457828.4574,12.747,0,CR,Z
2457828.4577,12.771,0,CR,Z
2457828.4581,12.747,0,CR,Z
2457828.4584,12.711,0,CR,Z
2457828.4588,12.775,0,CR,Z
2457828.4591,12.726,0,CR,Z
2457828.4595,12.754,0,CR,Z
2457828.4598,12.763,0,CR,Z
2457828.4602,12.757,0,CR,Z
2457828.4605,12.752,0,CR,Z
2457828.4609,12.750,0,CR,Z
2457828.4612,12.764,0,CR,Z
2457828.4616,12.749,0,CR,Z
2457828.4619,12.760,0,CR,Z
2457828.4622,12.757,0,CR,Z
2457828.4626,12.776,0,CR,Z
2457828.4629,12.755,0,CR,Z
2457828.4633,12.773,0,CR,Z
2457828.4636,12.760,0,CR,Z
2457828.4640,12.779,0,CR,Z
2457828.4643,12.799,0,CR,Z
2457828.4647,12.809,0,CR,Z
2457828.4650,12.785,0,CR,Z
2457828.4654,12.769,0,CR,Z
2457828.4657,12.762,0,CR,Z
2457828.4661,12.760,0,CR,Z
2457828.4664,12.771,0,CR,Z
2457828.4668,12.772,0,CR,Z
2457828.4671,12.726,0,CR,Z
2457828.4675,12.738,0,CR,Z
2457828.4678,12.725,0,CR,Z
2457828.4681,12.755,0,CR,Z
2457828.4685,12.764,0,CR,Z
2457828.4688,12.737,0,CR,Z
2457828.4692,12.732,0,CR,Z
2457828.4695,12.724,0,CR,Z
2457828.4699,12.755,0,CR,Z
2457828.4702,12.706,0,CR,Z
2457828.4706,12.720,0,CR,Z
2457828.4709,12.709,0,CR,Z
2457828.4713,12.812,0,CR,Z
2457828.4716,12.790,0,CR,Z
2457828.4720,12.775,0,CR,Z
2457828.4723,12.769,0,CR,Z
2457828.4726,12.778,0,CR,Z
2457828.4730,12.723,0,CR,Z
2457828.4733,12.760,0,CR,Z
2457828.4737,12.785,0,CR,Z
2457828.4740,12.771,0,CR,Z
2457828.4744,12.798,0,CR,Z
2457828.4747,12.786,0,CR,Z
2457828.4751,12.773,0,CR,Z
2457828.4754,12.774,0,CR,Z
2457828.4758,12.794,0,CR,Z
2457828.4761,12.833,0,CR,Z
2457828.4765,12.802,0,CR,Z
2457828.4768,12.788,0,CR,Z
2457828.4772,12.807,0,CR,Z
2457828.4775,12.798,0,CR,Z
2457828.4779,12.761,0,CR,Z
2457828.4782,12.792,0,CR,Z
2457828.4786,12.766,0,CR,Z
2457828.4789,12.728,0,CR,Z
2457828.4792,12.732,0,CR,Z
2457828.4796,12.737,0,CR,Z
2457828.4799,12.740,0,CR,Z
2457828.4803,12.732,0,CR,Z
2457828.4806,12.738,0,CR,Z
2457828.4810,12.714,0,CR,Z
2457828.4813,12.682,0,CR,Z
2457828.4817,12.712,0,CR,Z
2457828.4820,12.707,0,CR,Z
2457828.4824,12.719,0,CR,Z
2457828.4827,12.730,0,CR,Z
2457828.4831,12.738,0,CR,Z
2457828.4834,12.699,0,CR,Z
2457828.4837,12.714,0,CR,Z
2457828.4841,12.699,0,CR,Z
2457828.4844,12.680,0,CR,Z
2457828.4848,12.706,0,CR,Z
2457828.4851,12.693,0,CR,Z
2457828.4855,12.660,0,CR,Z
2457828.4858,12.678,0,CR,Z
2457828.4862,12.661,0,CR,Z
2457828.4865,12.671,0,CR,Z
2457828.4869,12.665,0,CR,Z
2457828.4872,12.664,0,CR,Z
2457828.4876,12.667,0,CR,Z
2457828.4879,12.664,0,CR,Z
2457828.4883,12.656,0,CR,Z
2457828.4886,12.667,0,CR,Z
2457828.4890,12.688,0,CR,Z
2457828.4893,12.687,0,CR,Z
2457828.4897,12.711,0,CR,Z
2457828.4900,12.691,0,CR,Z
2457828.4903,12.696,0,CR,Z
2457828.4907,12.702,0,CR,Z
2457828.4910,12.689,0,CR,Z
2457828.4914,12.698,0,CR,Z
2457828.4917,12.727,0,CR,Z
2457828.4921,12.718,0,CR,Z
2457828.4924,12.710,0,CR,Z
2457828.4928,12.715,0,CR,Z
2457828.4931,12.735,0,CR,Z
2457828.4935,12.727,0,CR,Z
2457828.4938,12.761,0,CR,Z
2457828.4942,12.764,0,CR,Z
2457828.4945,12.746,0,CR,Z
2457828.4949,12.755,0,CR,Z
2457828.4952,12.757,0,CR,Z
2457828.4955,12.735,0,CR,Z
2457828.4959,12.741,0,CR,Z
2457828.4962,12.742,0,CR,Z
2457828.4966,12.766,0,CR,Z
2457828.4969,12.770,0,CR,Z
2457828.4973,12.769,0,CR,Z
2457828.4976,12.781,0,CR,Z
2457828.4980,12.729,0,CR,Z
2457828.4983,12.756,0,CR,Z
2457828.4987,12.753,0,CR,Z
2457828.4990,12.755,0,CR,Z
2457828.4994,12.750,0,CR,Z
2457828.4997,12.726,0,CR,Z
2457828.5001,12.726,0,CR,Z
2457828.5004,12.721,0,CR,Z
2457828.5008,12.710,0,CR,Z
2457828.5011,12.723,0,CR,Z
2457828.5014,12.708,0,CR,Z
2457828.5018,12.703,0,CR,Z
2457828.5021,12.711,0,CR,Z
2457828.5025,12.740,0,CR,Z
2457828.5028,12.702,0,CR,Z
2457828.5032,12.693,0,CR,Z
2457828.5035,12.717,0,CR,Z
2457828.5039,12.717,0,CR,Z
2457828.5042,12.725,0,CR,Z
2457828.5046,12.748,0,CR,Z
2457828.5049,12.734,0,CR,Z
2457828.5053,12.726,0,CR,Z
2457828.5056,12.736,0,CR,Z
2457828.5060,12.708,0,CR,Z
2457828.5063,12.746,0,CR,Z
2457828.5067,12.735,0,CR,Z
2457828.5070,12.718,0,CR,Z
2457828.5073,12.724,0,CR,Z
2457828.5077,12.740,0,CR,Z
2457828.5080,12.711,0,CR,Z
2457828.5084,12.732,0,CR,Z
2457828.5087,12.717,0,CR,Z
2457828.5091,12.701,0,CR,Z
2457828.5094,12.689,0,CR,Z
2457828.5098,12.720,0,CR,Z
2457828.5101,12.699,0,CR,Z
2457828.5105,12.730,0,CR,Z
2457828.5108,12.688,0,CR,Z
2457828.5112,12.686,0,CR,Z
2457828.5115,12.680,0,CR,Z
2457828.5119,12.647,0,CR,Z
2457828.5122,12.665,0,CR,Z
2457828.5125,12.687,0,CR,Z
2457828.5129,12.695,0,CR,Z
2457828.5132,12.702,0,CR,Z
2457828.5136,12.710,0,CR,Z
2457828.5139,12.702,0,CR,Z
2457828.5143,12.717,0,CR,Z
2457828.5146,12.731,0,CR,Z
2457828.5150,12.691,0,CR,Z
2457828.5153,12.705,0,CR,Z
2457828.5157,12.704,0,CR,Z
2457828.5160,12.682,0,CR,Z
2457828.5164,12.682,0,CR,Z
2457828.5167,12.677,0,CR,Z
2457828.5171,12.689,0,CR,Z
2457828.5174,12.651,0,CR,Z
2457828.5178,12.691,0,CR,Z
2457828.5181,12.679,0,CR,Z
2457828.5184,12.692,0,CR,Z
2457828.5188,12.681,0,CR,Z
2457828.5191,12.654,0,CR,Z
2457828.5195,12.647,0,CR,Z
2457828.5198,12.661,0,CR,Z
2457828.5202,12.639,0,CR,Z
2457828.5205,12.603,0,CR,Z
2457828.5209,12.660,0,CR,Z
2457828.5212,12.651,0,CR,Z
2457828.5216,12.643,0,CR,Z
2457828.5219,12.654,0,CR,Z
2457828.5223,12.655,0,CR,Z
2457828.5226,12.623,0,CR,Z
2457828.5230,12.606,0,CR,Z
2457828.5233,12.640,0,CR,Z
2457828.5236,12.619,0,CR,Z
2457828.5240,12.620,0,CR,Z
2457828.5243,12.630,0,CR,Z
2457828.5247,12.664,0,CR,Z
2457828.5250,12.647,0,CR,Z
2457828.5254,12.665,0,CR,Z
2457828.5257,12.677,0,CR,Z
2457828.5261,12.690,0,CR,Z
2457828.5264,12.672,0,CR,Z
2457828.5268,12.683,0,CR,Z
2457828.5271,12.716,0,CR,Z
2457828.5275,12.710,0,CR,Z
2457828.5278,12.694,0,CR,Z
2457828.5282,12.720,0,CR,Z
2457828.5285,12.734,0,CR,Z
2457828.5289,12.751,0,CR,Z
2457828.5292,12.748,0,CR,Z
2457828.5295,12.766,0,CR,Z
2457828.5299,12.811,0,CR,Z
2457828.5302,12.808,0,CR,Z
2457828.5306,12.765,0,CR,Z
2457828.5309,12.812,0,CR,Z
2457828.5313,12.767,0,CR,Z
2457828.5316,12.815,0,CR,Z
2457828.5320,12.817,0,CR,Z
2457828.5323,12.779,0,CR,Z
2457828.5327,12.748,0,CR,Z
2457828.5330,12.772,0,CR,Z
2457828.5334,12.738,0,CR,Z
2457828.5337,12.773,0,CR,Z
2457828.5341,12.778,0,CR,Z
2457828.5344,12.792,0,CR,Z
2457828.5347,12.833,0,CR,Z
2457828.5351,12.808,0,CR,Z
2457828.5354,12.815,0,CR,Z
2457828.5358,12.864,0,CR,Z
2457828.5361,12.853,0,CR,Z
2457828.5365,12.819,0,CR,Z
2457828.5368,12.866,0,CR,Z
2457828.5372,12.843,0,CR,Z
2457828.5375,12.896,0,CR,Z
2457828.5379,12.867,0,CR,Z
2457828.5382,12.889,0,CR,Z
2457828.5386,12.941,0,CR,Z
2457828.5389,12.866,0,CR,Z
2457828.5393,12.827,0,CR,Z
2457828.5396,12.814,0,CR,Z
2457828.5400,12.822,0,CR,Z
2457828.5403,12.783,0,CR,Z
2457828.5406,12.817,0,CR,Z
2457828.5410,12.805,0,CR,Z
2457828.5413,12.767,0,CR,Z
2457828.5417,12.814,0,CR,Z
2457828.5420,12.841,0,CR,Z
2457828.5424,12.781,0,CR,Z
2457828.5427,12.807,0,CR,Z
2457828.5431,12.834,0,CR,Z
2457828.5434,12.836,0,CR,Z
2457828.5438,12.831,0,CR,Z
2457828.5441,12.861,0,CR,Z
2457828.5445,12.825,0,CR,Z
2457828.5448,12.810,0,CR,Z
2457828.5451,12.808,0,CR,Z
2457828.5455,12.823,0,CR,Z
2457828.5458,12.832,0,CR,Z
2457828.5462,12.823,0,CR,Z
2457828.5465,12.819,0,CR,Z
2457828.5469,12.790,0,CR,Z
2457828.5472,12.808,0,CR,Z
2457828.5476,12.826,0,CR,Z
2457828.5479,12.831,0,CR,Z
2457828.5483,12.849,0,CR,Z
2457828.5486,12.829,0,CR,Z
2457828.5490,12.816,0,CR,Z
2457828.5493,12.826,0,CR,Z
2457828.5497,12.791,0,CR,Z
2457828.5500,12.799,0,CR,Z
2457828.5504,12.792,0,CR,Z
2457828.5507,12.800,0,CR,Z
2457828.5511,12.812,0,CR,Z
2457828.5514,12.803,0,CR,Z
2457828.5517,12.817,0,CR,Z
2457828.5521,12.800,0,CR,Z
2457828.5524,12.782,0,CR,Z
2457828.5528,12.815,0,CR,Z
2457828.5531,12.795,0,CR,Z
2457828.5535,12.785,0,CR,Z
2457828.5538,12.775,0,CR,Z
2457828.5542,12.790,0,CR,Z
2457828.5545,12.821,0,CR,Z
2457828.5549,12.806,0,CR,Z
2457828.5552,12.803,0,CR,Z
2457828.5556,12.830,0,CR,Z
2457828.5559,12.807,0,CR,Z
2457828.5562,12.787,0,CR,Z
2457828.5566,12.805,0,CR,Z
2457828.5569,12.814,0,CR,Z
2457828.5573,12.760,0,CR,Z
2457828.5576,12.752,0,CR,Z
2457828.5580,12.762,0,CR,Z
2457828.5583,12.760,0,CR,Z
2457828.5587,12.781,0,CR,Z
2457828.5590,12.778,0,CR,Z
2457828.5594,12.812,0,CR,Z
2457828.5597,12.796,0,CR,Z
2457828.5601,12.776,0,CR,Z
2457828.5604,12.777,0,CR,Z
2457828.5608,12.753,0,CR,Z
2457828.5611,12.784,0,CR,Z
2457828.5615,12.757,0,CR,Z
2457828.5618,12.769,0,CR,Z
2457828.5622,12.752,0,CR,Z
2457828.5625,12.742,0,CR,Z
2457828.5628,12.737,0,CR,Z
2457828.5632,12.749,0,CR,Z
2457828.5635,12.747,0,CR,Z
2457828.5639,12.745,0,CR,Z
2457828.5642,12.769,0,CR,Z
2457828.5646,12.737,0,CR,Z
2457828.5649,12.709,0,CR,Z
2457828.5653,12.723,0,CR,Z
2457828.5656,12.714,0,CR,Z
2457828.5660,12.734,0,CR,Z
2457828.5663,12.688,0,CR,Z
2457828.5667,12.688,0,CR,Z
2457828.5670,12.703,0,CR,Z
2457828.5673,12.734,0,CR,Z
2457828.5677,12.743,0,CR,Z
2457828.5680,12.749,0,CR,Z
2457828.5684,12.739,0,CR,Z
2457828.5687,12.748,0,CR,Z
2457828.5691,12.725,0,CR,Z
2457828.5694,12.710,0,CR,Z
2457828.5698,12.761,0,CR,Z
2457828.5701,12.725,0,CR,Z
2457828.5705,12.763,0,CR,Z
2457828.5708,12.783,0,CR,Z
2457828.5712,12.767,0,CR,Z
2457828.5715,12.754,0,CR,Z
2457828.5719,12.784,0,CR,Z
2457828.5722,12.766,0,CR,Z
2457828.5726,12.808,0,CR,Z
2457828.5729,12.806,0,CR,Z
2457828.5733,12.788,0,CR,Z
2457828.5736,12.805,0,CR,Z
2457828.5739,12.795,0,CR,Z
2457828.5743,12.771,0,CR,Z
2457828.5746,12.761,0,CR,Z
2457828.5750,12.745,0,CR,Z
2457828.5753,12.757,0,CR,Z
2457828.5757,12.774,0,CR,Z
2457828.5760,12.772,0,CR,Z
2457828.5764,12.766,0,CR,Z
2457828.5767,12.752,0,CR,Z
2457828.5771,12.769,0,CR,Z
2457828.5774,12.791,0,CR,Z
2457828.5778,12.753,0,CR,Z
2457828.5781,12.783,0,CR,Z
2457828.5785,12.806,0,CR,Z
2457828.5788,12.797,0,CR,Z
2457828.5792,12.764,0,CR,Z
2457828.5795,12.800,0,CR,Z
2457828.5798,12.827,0,CR,Z
2457828.5802,12.799,0,CR,Z
2457828.5805,12.820,0,CR,Z
2457828.5809,12.775,0,CR,Z
2457828.5812,12.800,0,CR,Z
2457828.5816,12.801,0,CR,Z
2457828.5819,12.827,0,CR,Z
2457828.5823,12.815,0,CR,Z
2457828.5826,12.814,0,CR,Z
2457828.5830,12.852,0,CR,Z
2457828.5833,12.824,0,CR,Z
2457828.5837,12.814,0,CR,Z
2457828.5840,12.796,0,CR,Z
2457828.5844,12.777,0,CR,Z
2457828.5847,12.760,0,CR,Z
2457828.5850,12.731,0,CR,Z
2457828.5854,12.782,0,CR,Z
2457828.5857,12.772,0,CR,Z
2457828.5861,12.772,0,CR,Z
2457828.5864,12.790,0,CR,Z
2457828.5868,12.766,0,CR,Z
2457828.5871,12.758,0,CR,Z
2457828.5875,12.769,0,CR,Z
2457828.5878,12.763,0,CR,Z
2457828.5882,12.768,0,CR,Z
2457828.5885,12.770,0,CR,Z
2457828.5889,12.790,0,CR,Z
2457828.5892,12.793,0,CR,Z
2457828.5896,12.783,0,CR,Z
2457828.5899,12.784,0,CR,Z
2457828.5903,12.775,0,CR,Z
2457828.5906,12.792,0,CR,Z
2457828.5909,12.794,0,CR,Z
2457828.5913,12.815,0,CR,Z
2457828.5916,12.837,0,CR,Z
2457828.5920,12.827,0,CR,Z
2457828.5923,12.833,0,CR,Z
2457828.5927,12.880,0,CR,Z
2457828.5930,12.895,0,CR,Z
2457828.5934,12.856,0,CR,Z
2457828.5937,12.828,0,CR,Z
2457828.5941,12.823,0,CR,Z
2457828.5944,12.780,0,CR,Z
2457828.5948,12.762,0,CR,Z
2457828.5951,12.725,0,CR,Z
2457828.5955,12.737,0,CR,Z
2457828.5958,12.747,0,CR,Z
2457828.5961,12.684,0,CR,Z
2457828.5965,12.711,0,CR,Z
2457828.5968,12.697,0,CR,Z
2457828.5972,12.712,0,CR,Z
2457828.5975,12.709,0,CR,Z
2457828.5979,12.736,0,CR,Z
2457828.5982,12.720,0,CR,Z
2457828.5986,12.698,0,CR,Z
2457828.5989,12.751,0,CR,Z
2457828.5993,12.722,0,CR,Z
2457828.5996,12.766,0,CR,Z
2457828.6000,12.787,0,CR,Z
2457828.6003,12.774,0,CR,Z
2457828.6007,12.805,0,CR,Z
2457828.6010,12.797,0,CR,Z
2457828.6014,12.797,0,CR,Z
2457828.6017,12.801,0,CR,Z
2457828.6020,12.793,0,CR,Z
2457828.6024,12.811,0,CR,Z
